operator,conquest_epoch
Add,2698.0
Subtract,2636.0
Multiply,5793.0
Divide,2333.0
Modulo,4526.0
Add,2754.0
Subtract,3053.0
Multiply,5720.0
Divide,2506.0
Modulo,5067.0
Add,2181.0
Subtract,3148.0
Multiply,5773.0
Divide,2385.0
Modulo,4908.0
Add,2510.0
Subtract,3206.0
Multiply,5583.0
Divide,2591.0
Modulo,4830.0
Add,2358.0
Subtract,2688.0
Multiply,5792.0
Divide,2248.0
Modulo,4531.0
Add,2276.0
Subtract,2797.0
Multiply,6408.0
Divide,2355.0
Modulo,5312.0
Add,2429.0
Subtract,3164.0
Multiply,5398.0
Divide,2304.0
Modulo,4882.0
Add,2664.0
Subtract,3212.0
Multiply,6148.0
Divide,2394.0
Modulo,5204.0
Add,2904.0
Subtract,2508.0
Multiply,5870.0
Divide,2424.0
Modulo,4526.0
Add,2522.0
Subtract,3350.0
Multiply,5798.0
Divide,2405.0
Modulo,4744.0
Add,2842.0
Subtract,3148.0
Multiply,5188.0
Divide,2497.0
Modulo,4649.0
Add,2630.0
Subtract,3038.0
Multiply,6329.0
Divide,2476.0
Modulo,4812.0
Add,2566.0
Subtract,2600.0
Multiply,6356.0
Divide,2387.0
Modulo,4821.0
Add,2393.0
Subtract,3108.0
Multiply,6080.0
Divide,2254.0
Modulo,4519.0
Add,2973.0
Subtract,2448.0
Multiply,6224.0
Divide,2364.0
Modulo,5133.0
Add,2162.0
Subtract,2587.0
Multiply,5879.0
Divide,2248.0
Modulo,5276.0
Add,2280.0
Subtract,2780.0
Multiply,5696.0
Divide,2398.0
Modulo,4856.0
Add,2101.0
Subtract,2970.0
Multiply,5649.0
Divide,2379.0
Modulo,4915.0
Add,2621.0
Subtract,2453.0
Multiply,5367.0
Divide,2400.0
Modulo,4950.0
Add,3098.0
Subtract,2613.0
Multiply,6630.0
Divide,2536.0
Modulo,4830.0
Add,2427.0
Subtract,3451.0
Multiply,6138.0
Divide,2464.0
Modulo,4515.0
Add,2783.0
Subtract,3020.0
Multiply,5959.0
Divide,2426.0
Modulo,4753.0
Add,2416.0
Subtract,2523.0
Multiply,5598.0
Divide,2243.0
Modulo,5215.0
Add,2308.0
Subtract,2561.0
Multiply,5919.0
Divide,2456.0
Modulo,4603.0
Add,2428.0
Subtract,2614.0
Multiply,6366.0
Divide,2451.0
Modulo,4517.0
Add,2208.0
Subtract,3198.0
Multiply,5962.0
Divide,2274.0
Modulo,4520.0
Add,2519.0
Subtract,2559.0
Multiply,6335.0
Divide,2564.0
Modulo,5082.0
Add,2396.0
Subtract,2561.0
Multiply,5852.0
Divide,2435.0
Modulo,4613.0
Add,2492.0
Subtract,2519.0
Multiply,5619.0
Divide,2401.0
Modulo,4569.0
Add,2352.0
Subtract,2404.0
Multiply,6083.0
Divide,2236.0
Modulo,4619.0
Add,2401.0
Subtract,2878.0
Multiply,6010.0
Divide,2338.0
Modulo,4803.0
Add,2488.0
Subtract,3076.0
Multiply,6268.0
Divide,2349.0
Modulo,4702.0
Add,3337.0
Subtract,2430.0
Multiply,5380.0
Divide,2452.0
Modulo,4960.0
Add,2650.0
Subtract,3087.0
Multiply,5688.0
Divide,2300.0
Modulo,4526.0
Add,2992.0
Subtract,3677.0
Multiply,5824.0
Divide,2392.0
Modulo,4720.0
Add,2382.0
Subtract,2896.0
Multiply,5400.0
Divide,2361.0
Modulo,4941.0
Add,2271.0
Subtract,2420.0
Multiply,5874.0
Divide,2270.0
Modulo,5298.0
Add,2135.0
Subtract,2941.0
Multiply,5923.0
Divide,2301.0
Modulo,4537.0
Add,2315.0
Subtract,2757.0
Multiply,5838.0
Divide,2403.0
Modulo,5061.0
Add,3037.0
Subtract,2985.0
Multiply,5431.0
Divide,2385.0
Modulo,5019.0
Add,2890.0
Subtract,2226.0
Multiply,5851.0
Divide,2355.0
Modulo,4947.0
Add,2500.0
Subtract,2594.0
Multiply,6123.0
Divide,2235.0
Modulo,4572.0
Add,2296.0
Subtract,2421.0
Multiply,6635.0
Divide,2274.0
Modulo,4865.0
Add,2338.0
Subtract,2927.0
Multiply,5589.0
Divide,2380.0
Modulo,4724.0
Add,2232.0
Subtract,3233.0
Multiply,5524.0
Divide,2292.0
Modulo,5419.0
Add,2318.0
Subtract,3361.0
Multiply,6304.0
Divide,2390.0
Modulo,5613.0
Add,3088.0
Subtract,2777.0
Multiply,6262.0
Divide,2479.0
Modulo,5081.0
Add,2233.0
Subtract,2774.0
Multiply,5794.0
Divide,2278.0
Modulo,4518.0
Add,2611.0
Subtract,2663.0
Multiply,5897.0
Divide,2512.0
Modulo,4923.0
Add,2536.0
Subtract,2639.0
Multiply,5665.0
Divide,2529.0
Modulo,5091.0
Add,2382.0
Subtract,2767.0
Multiply,6055.0
Divide,2466.0
Modulo,4267.0
Add,2834.0
Subtract,3601.0
Multiply,6217.0
Divide,2425.0
Modulo,5051.0
Add,2429.0
Subtract,3326.0
Multiply,6198.0
Divide,2380.0
Modulo,5295.0
Add,3140.0
Subtract,3296.0
Multiply,5948.0
Divide,2416.0
Modulo,4821.0
Add,2137.0
Subtract,3074.0
Multiply,6105.0
Divide,2426.0
Modulo,4493.0
Add,2525.0
Subtract,2717.0
Multiply,5294.0
Divide,2333.0
Modulo,5369.0
Add,2499.0
Subtract,2695.0
Multiply,6199.0
Divide,2554.0
Modulo,4942.0
Add,2718.0
Subtract,2388.0
Multiply,6195.0
Divide,2308.0
Modulo,4399.0
Add,2132.0
Subtract,2652.0
Multiply,5966.0
Divide,2371.0
Modulo,4193.0
Add,3067.0
Subtract,2845.0
Multiply,5807.0
Divide,2432.0
Modulo,4831.0
Add,2498.0
Subtract,2618.0
Multiply,5176.0
Divide,2487.0
Modulo,5129.0
Add,2793.0
Subtract,3190.0
Multiply,5929.0
Divide,2407.0
Modulo,4741.0
Add,2641.0
Subtract,2549.0
Multiply,5792.0
Divide,2360.0
Modulo,4467.0
Add,2326.0
Subtract,2777.0
Multiply,5459.0
Divide,2333.0
Modulo,5252.0
Add,2289.0
Subtract,2742.0
Multiply,5840.0
Divide,2329.0
Modulo,4299.0
Add,2718.0
Subtract,2869.0
Multiply,6002.0
Divide,2291.0
Modulo,4663.0
Add,2449.0
Subtract,2522.0
Multiply,6161.0
Divide,2497.0
Modulo,4456.0
Add,2981.0
Subtract,2755.0
Multiply,6479.0
Divide,2547.0
Modulo,4710.0
Add,2795.0
Subtract,2528.0
Multiply,6146.0
Divide,2458.0
Modulo,4810.0
Add,2505.0
Subtract,2576.0
Multiply,5831.0
Divide,2479.0
Modulo,4803.0
Add,2445.0
Subtract,2881.0
Multiply,5570.0
Divide,2370.0
Modulo,5108.0
Add,2327.0
Subtract,2721.0
Multiply,5944.0
Divide,2257.0
Modulo,5059.0
Add,3078.0
Subtract,2441.0
Multiply,5705.0
Divide,2421.0
Modulo,4978.0
Add,2476.0
Subtract,3496.0
Multiply,5560.0
Divide,2320.0
Modulo,4977.0
Add,3308.0
Subtract,2777.0
Multiply,6112.0
Divide,2426.0
Modulo,5251.0
Add,2684.0
Subtract,2554.0
Multiply,6038.0
Divide,2309.0
Modulo,4724.0
Add,2646.0
Subtract,2590.0
Multiply,5959.0
Divide,2418.0
Modulo,5205.0
Add,2333.0
Subtract,2696.0
Multiply,5791.0
Divide,2387.0
Modulo,4981.0
Add,3129.0
Subtract,3182.0
Multiply,5900.0
Divide,2439.0
Modulo,4793.0
Add,2204.0
Subtract,3306.0
Multiply,6184.0
Divide,2303.0
Modulo,4962.0
Add,1976.0
Subtract,2469.0
Multiply,5852.0
Divide,2492.0
Modulo,5041.0
Add,2186.0
Subtract,2614.0
Multiply,6023.0
Divide,2300.0
Modulo,5321.0
Add,2747.0
Subtract,2750.0
Multiply,5788.0
Divide,2258.0
Modulo,4759.0
Add,3322.0
Subtract,2495.0
Multiply,6332.0
Divide,2440.0
Modulo,4547.0
Add,2641.0
Subtract,2879.0
Multiply,5925.0
Divide,2202.0
Modulo,5345.0
Add,2675.0
Subtract,3208.0
Multiply,6266.0
Divide,2289.0
Modulo,4399.0
Add,2668.0
Subtract,3250.0
Multiply,6339.0
Divide,2282.0
Modulo,4738.0
Add,2631.0
Subtract,2595.0
Multiply,5749.0
Divide,2261.0
Modulo,4758.0
Add,2148.0
Subtract,3061.0
Multiply,5681.0
Divide,2362.0
Modulo,5099.0
Add,2365.0
Subtract,2878.0
Multiply,6937.0
Divide,2412.0
Modulo,5238.0
Add,2872.0
Subtract,3031.0
Multiply,6242.0
Divide,2363.0
Modulo,4410.0
Add,2940.0
Subtract,3203.0
Multiply,5729.0
Divide,2470.0
Modulo,4430.0
Add,2608.0
Subtract,2811.0
Multiply,5980.0
Divide,2489.0
Modulo,5228.0
Add,2214.0
Subtract,2593.0
Multiply,5732.0
Divide,2326.0
Modulo,4572.0
Add,2913.0
Subtract,2673.0
Multiply,6492.0
Divide,2346.0
Modulo,4662.0
Add,2706.0
Subtract,3068.0
Multiply,5705.0
Divide,2437.0
Modulo,4845.0
Add,2537.0
Subtract,2776.0
Multiply,6269.0
Divide,2376.0
Modulo,4407.0
Add,2516.0
Subtract,2799.0
Multiply,5956.0
Divide,2639.0
Modulo,4867.0
Add,2401.0
Subtract,2603.0
Multiply,6303.0
Divide,2334.0
Modulo,4614.0
Add,2292.0
Subtract,2497.0
Multiply,6710.0
Divide,2329.0
Modulo,4524.0
Add,2277.0
Subtract,2679.0
Multiply,5715.0
Divide,2325.0
Modulo,5057.0
Add,3371.0
Subtract,2737.0
Multiply,6023.0
Divide,2469.0
Modulo,4824.0
Add,2627.0
Subtract,3348.0
Multiply,5516.0
Divide,2535.0
Modulo,4630.0
Add,2393.0
Subtract,2357.0
Multiply,6192.0
Divide,2372.0
Modulo,4279.0
Add,2934.0
Subtract,2363.0
Multiply,5745.0
Divide,2305.0
Modulo,4236.0
Add,2853.0
Subtract,2830.0
Multiply,4973.0
Divide,2235.0
Modulo,5072.0
Add,2317.0
Subtract,3214.0
Multiply,6255.0
Divide,2217.0
Modulo,4298.0
Add,2354.0
Subtract,2294.0
Multiply,5978.0
Divide,2499.0
Modulo,4654.0
Add,1876.0
Subtract,2646.0
Multiply,6024.0
Divide,2275.0
Modulo,4587.0
Add,2726.0
Subtract,2478.0
Multiply,6368.0
Divide,2285.0
Modulo,4939.0
Add,2136.0
Subtract,2579.0
Multiply,6108.0
Divide,2457.0
Modulo,5625.0
Add,2751.0
Subtract,2732.0
Multiply,6117.0
Divide,2499.0
Modulo,4436.0
Add,2782.0
Subtract,3013.0
Multiply,5580.0
Divide,2363.0
Modulo,4524.0
Add,2167.0
Subtract,2525.0
Multiply,6725.0
Divide,2291.0
Modulo,5279.0
Add,2657.0
Subtract,2391.0
Multiply,6216.0
Divide,2506.0
Modulo,4983.0
Add,2755.0
Subtract,2707.0
Multiply,5219.0
Divide,2648.0
Modulo,4527.0
Add,2604.0
Subtract,2369.0
Multiply,6151.0
Divide,2210.0
Modulo,5154.0
Add,2615.0
Subtract,2708.0
Multiply,6029.0
Divide,2578.0
Modulo,5556.0
Add,2877.0
Subtract,2885.0
Multiply,6599.0
Divide,2277.0
Modulo,4777.0
Add,2469.0
Subtract,3034.0
Multiply,5449.0
Divide,2627.0
Modulo,4807.0
Add,2963.0
Subtract,2367.0
Multiply,5672.0
Divide,2643.0
Modulo,4648.0
Add,2904.0
Subtract,2868.0
Multiply,5506.0
Divide,2355.0
Modulo,5632.0
Add,2900.0
Subtract,2278.0
Multiply,5603.0
Divide,2437.0
Modulo,4376.0
Add,2441.0
Subtract,3157.0
Multiply,5700.0
Divide,2403.0
Modulo,4958.0
Add,2209.0
Subtract,2890.0
Multiply,5964.0
Divide,2192.0
Modulo,4780.0
Add,2673.0
Subtract,2854.0
Multiply,5702.0
Divide,2294.0
Modulo,5279.0
Add,2460.0
Subtract,2873.0
Multiply,5594.0
Divide,2421.0
Modulo,4470.0
Add,2327.0
Subtract,2607.0
Multiply,5540.0
Divide,2418.0
Modulo,4555.0
Add,2862.0
Subtract,2480.0
Multiply,6162.0
Divide,2506.0
Modulo,4879.0
Add,2482.0
Subtract,2782.0
Multiply,6281.0
Divide,2336.0
Modulo,5035.0
Add,3074.0
Subtract,3182.0
Multiply,6363.0
Divide,2444.0
Modulo,4827.0
Add,2640.0
Subtract,3475.0
Multiply,5771.0
Divide,2369.0
Modulo,4642.0
Add,2848.0
Subtract,2623.0
Multiply,6483.0
Divide,2461.0
Modulo,4482.0
Add,2241.0
Subtract,3254.0
Multiply,6068.0
Divide,2422.0
Modulo,4603.0
Add,2985.0
Subtract,3035.0
Multiply,6697.0
Divide,2355.0
Modulo,4956.0
Add,2339.0
Subtract,3271.0
Multiply,5526.0
Divide,2428.0
Modulo,5022.0
Add,2366.0
Subtract,2467.0
Multiply,5955.0
Divide,2370.0
Modulo,4764.0
Add,2082.0
Subtract,2435.0
Multiply,5844.0
Divide,2334.0
Modulo,4751.0
Add,3245.0
Subtract,2877.0
Multiply,6422.0
Divide,2453.0
Modulo,5147.0
Add,2490.0
Subtract,2655.0
Multiply,5910.0
Divide,2421.0
Modulo,4402.0
Add,2362.0
Subtract,2724.0
Multiply,6091.0
Divide,2372.0
Modulo,4587.0
Add,2407.0
Subtract,2472.0
Multiply,6063.0
Divide,2360.0
Modulo,4585.0
Add,3016.0
Subtract,2529.0
Multiply,5854.0
Divide,2387.0
Modulo,4841.0
Add,2403.0
Subtract,2628.0
Multiply,5276.0
Divide,2372.0
Modulo,4917.0
Add,2610.0
Subtract,3073.0
Multiply,6119.0
Divide,2265.0
Modulo,4704.0
Add,2252.0
Subtract,2833.0
Multiply,5402.0
Divide,2465.0
Modulo,4794.0
Add,2875.0
Subtract,3249.0
Multiply,6737.0
Divide,2542.0
Modulo,4481.0
Add,2716.0
Subtract,2719.0
Multiply,5642.0
Divide,2420.0
Modulo,4956.0
Add,3252.0
Subtract,2919.0
Multiply,5635.0
Divide,2357.0
Modulo,5129.0
Add,2833.0
Subtract,2691.0
Multiply,6429.0
Divide,2337.0
Modulo,4804.0
Add,2362.0
Subtract,2555.0
Multiply,5740.0
Divide,2365.0
Modulo,4789.0
Add,2454.0
Subtract,2330.0
Multiply,5323.0
Divide,2560.0
Modulo,4819.0
Add,2082.0
Subtract,2703.0
Multiply,5921.0
Divide,2372.0
Modulo,5187.0
Add,2469.0
Subtract,2510.0
Multiply,5583.0
Divide,2360.0
Modulo,4517.0
Add,2645.0
Subtract,2364.0
Multiply,5842.0
Divide,2227.0
Modulo,5151.0
Add,2508.0
Subtract,2457.0
Multiply,5579.0
Divide,2397.0
Modulo,4632.0
Add,2210.0
Subtract,3213.0
Multiply,5909.0
Divide,2398.0
Modulo,4930.0
Add,2558.0
Subtract,3052.0
Multiply,5829.0
Divide,2363.0
Modulo,4765.0
Add,2341.0
Subtract,2872.0
Multiply,6132.0
Divide,2304.0
Modulo,4712.0
Add,2722.0
Subtract,2521.0
Multiply,5661.0
Divide,2499.0
Modulo,4710.0
Add,2380.0
Subtract,3215.0
Multiply,5577.0
Divide,2378.0
Modulo,4329.0
Add,2721.0
Subtract,2546.0
Multiply,6386.0
Divide,2396.0
Modulo,4647.0
Add,3040.0
Subtract,2638.0
Multiply,6164.0
Divide,2605.0
Modulo,4619.0
Add,2073.0
Subtract,3058.0
Multiply,6758.0
Divide,2548.0
Modulo,4495.0
Add,2263.0
Subtract,2721.0
Multiply,5877.0
Divide,2431.0
Modulo,4844.0
Add,2276.0
Subtract,3005.0
Multiply,5680.0
Divide,2545.0
Modulo,4674.0
Add,2550.0
Subtract,2493.0
Multiply,5787.0
Divide,2488.0
Modulo,5126.0
Add,2964.0
Subtract,2616.0
Multiply,6439.0
Divide,2416.0
Modulo,4806.0
Add,3088.0
Subtract,2487.0
Multiply,5666.0
Divide,2484.0
Modulo,5068.0
Add,2582.0
Subtract,3340.0
Multiply,6282.0
Divide,2434.0
Modulo,4905.0
Add,2800.0
Subtract,3041.0
Multiply,5658.0
Divide,2391.0
Modulo,5044.0
Add,2269.0
Subtract,3024.0
Multiply,5898.0
Divide,2393.0
Modulo,5012.0
Add,2492.0
Subtract,2696.0
Multiply,5916.0
Divide,2372.0
Modulo,5149.0
Add,2026.0
Subtract,2520.0
Multiply,5508.0
Divide,2426.0
Modulo,5350.0
Add,2375.0
Subtract,3105.0
Multiply,6233.0
Divide,2349.0
Modulo,4946.0
Add,2619.0
Subtract,2542.0
Multiply,6010.0
Divide,2344.0
Modulo,4239.0
Add,2489.0
Subtract,3092.0
Multiply,5940.0
Divide,2409.0
Modulo,4836.0
Add,2672.0
Subtract,2432.0
Multiply,5675.0
Divide,2522.0
Modulo,4921.0
Add,2950.0
Subtract,2718.0
Multiply,5773.0
Divide,2439.0
Modulo,4671.0
Add,2203.0
Subtract,2723.0
Multiply,5700.0
Divide,2469.0
Modulo,4383.0
Add,2418.0
Subtract,2487.0
Multiply,6331.0
Divide,2360.0
Modulo,4543.0
Add,2503.0
Subtract,2628.0
Multiply,5829.0
Divide,2455.0
Modulo,4635.0
Add,2519.0
Subtract,2692.0
Multiply,5450.0
Divide,2421.0
Modulo,5874.0
Add,2022.0
Subtract,3077.0
Multiply,6099.0
Divide,2378.0
Modulo,4694.0
Add,2708.0
Subtract,2723.0
Multiply,5862.0
Divide,2510.0
Modulo,4664.0
Add,2551.0
Subtract,2916.0
Multiply,5802.0
Divide,2368.0
Modulo,5273.0
Add,2304.0
Subtract,2672.0
Multiply,6222.0
Divide,2466.0
Modulo,4693.0
Add,2117.0
Subtract,3059.0
Multiply,5443.0
Divide,2363.0
Modulo,4818.0
Add,2942.0
Subtract,3265.0
Multiply,6794.0
Divide,2234.0
Modulo,4921.0
Add,2344.0
Subtract,2560.0
Multiply,5641.0
Divide,2415.0
Modulo,4671.0
Add,2746.0
Subtract,3090.0
Multiply,6097.0
Divide,2173.0
Modulo,5009.0
Add,2541.0
Subtract,3360.0
Multiply,6722.0
Divide,2379.0
Modulo,4959.0
Add,2498.0
Subtract,2836.0
Multiply,6176.0
Divide,2426.0
Modulo,5038.0
Add,2545.0
Subtract,3177.0
Multiply,6055.0
Divide,2312.0
Modulo,4276.0
Add,2456.0
Subtract,2944.0
Multiply,6439.0
Divide,2368.0
Modulo,5077.0
Add,2776.0
Subtract,2807.0
Multiply,6208.0
Divide,2218.0
Modulo,4937.0
Add,2460.0
Subtract,2599.0
Multiply,5295.0
Divide,2443.0
Modulo,4935.0
Add,2641.0
Subtract,2748.0
Multiply,6267.0
Divide,2437.0
Modulo,5313.0
Add,2978.0
Subtract,2431.0
Multiply,6235.0
Divide,2493.0
Modulo,5124.0
Add,2686.0
Subtract,3050.0
Multiply,5749.0
Divide,2364.0
Modulo,4739.0
Add,2848.0
Subtract,2761.0
Multiply,5327.0
Divide,2424.0
Modulo,5017.0
Add,2769.0
Subtract,2689.0
Multiply,6551.0
Divide,2369.0
Modulo,4988.0
Add,2361.0
Subtract,3012.0
Multiply,5614.0
Divide,2483.0
Modulo,4837.0
Add,3147.0
Subtract,3247.0
Multiply,5469.0
Divide,2461.0
Modulo,4504.0
Add,2787.0
Subtract,2695.0
Multiply,6518.0
Divide,2449.0
Modulo,5001.0
Add,2725.0
Subtract,2624.0
Multiply,6279.0
Divide,2395.0
Modulo,4623.0
Add,2868.0
Subtract,3109.0
Multiply,5339.0
Divide,2614.0
Modulo,4973.0
Add,2770.0
Subtract,3229.0
Multiply,6537.0
Divide,2449.0
Modulo,5123.0
Add,2522.0
Subtract,2892.0
Multiply,6275.0
Divide,2463.0
Modulo,5017.0
Add,2994.0
Subtract,2928.0
Multiply,5584.0
Divide,2546.0
Modulo,4553.0
Add,2955.0
Subtract,3131.0
Multiply,6009.0
Divide,2371.0
Modulo,5304.0
Add,2397.0
Subtract,3015.0
Multiply,5608.0
Divide,2480.0
Modulo,5060.0
Add,2394.0
Subtract,2565.0
Multiply,5372.0
Divide,2365.0
Modulo,4412.0
Add,2803.0
Subtract,2649.0
Multiply,6129.0
Divide,2319.0
Modulo,5640.0
Add,2228.0
Subtract,2924.0
Multiply,5956.0
Divide,2319.0
Modulo,4734.0
Add,2615.0
Subtract,3378.0
Multiply,5743.0
Divide,2302.0
Modulo,4929.0
Add,3293.0
Subtract,2567.0
Multiply,5623.0
Divide,2383.0
Modulo,4644.0
Add,2773.0
Subtract,3252.0
Multiply,5503.0
Divide,2343.0
Modulo,4759.0
Add,2865.0
Subtract,3281.0
Multiply,6087.0
Divide,2202.0
Modulo,5160.0
Add,2399.0
Subtract,3378.0
Multiply,5841.0
Divide,2300.0
Modulo,4736.0
Add,2392.0
Subtract,2442.0
Multiply,5174.0
Divide,2444.0
Modulo,4090.0
Add,2424.0
Subtract,3001.0
Multiply,6032.0
Divide,2451.0
Modulo,4527.0
Add,2535.0
Subtract,3566.0
Multiply,5651.0
Divide,2370.0
Modulo,5065.0
Add,2315.0
Subtract,2789.0
Multiply,5779.0
Divide,2527.0
Modulo,4420.0
Add,2486.0
Subtract,2247.0
Multiply,6008.0
Divide,2299.0
Modulo,5029.0
Add,2567.0
Subtract,3284.0
Multiply,5802.0
Divide,2423.0
Modulo,4263.0
Add,2670.0
Subtract,3017.0
Multiply,5956.0
Divide,2452.0
Modulo,4563.0
Add,2980.0
Subtract,2804.0
Multiply,5950.0
Divide,2350.0
Modulo,5188.0
Add,3282.0
Subtract,2927.0
Multiply,5700.0
Divide,2566.0
Modulo,5072.0
Add,2724.0
Subtract,3000.0
Multiply,5659.0
Divide,2291.0
Modulo,4257.0
Add,3174.0
Subtract,2694.0
Multiply,6036.0
Divide,2468.0
Modulo,4928.0
Add,2511.0
Subtract,2743.0
Multiply,6176.0
Divide,2394.0
Modulo,5409.0
Add,2920.0
Subtract,2654.0
Multiply,5727.0
Divide,2492.0
Modulo,5228.0
Add,2021.0
Subtract,2609.0
Multiply,6555.0
Divide,2388.0
Modulo,4895.0
Add,1920.0
Subtract,3467.0
Multiply,6251.0
Divide,2429.0
Modulo,4367.0
Add,2244.0
Subtract,3029.0
Multiply,5497.0
Divide,2430.0
Modulo,4696.0
Add,2116.0
Subtract,3265.0
Multiply,5916.0
Divide,2379.0
Modulo,4712.0
Add,2236.0
Subtract,2775.0
Multiply,6776.0
Divide,2414.0
Modulo,5152.0
Add,2294.0
Subtract,2953.0
Multiply,5362.0
Divide,2198.0
Modulo,5075.0
Add,2602.0
Subtract,2511.0
Multiply,6464.0
Divide,2464.0
Modulo,5141.0
Add,2988.0
Subtract,2556.0
Multiply,6227.0
Divide,2487.0
Modulo,4814.0
Add,2351.0
Subtract,2196.0
Multiply,6222.0
Divide,2561.0
Modulo,4599.0
Add,2478.0
Subtract,2674.0
Multiply,6498.0
Divide,2473.0
Modulo,4911.0
Add,1908.0
Subtract,2584.0
Multiply,6205.0
Divide,2555.0
Modulo,4431.0
Add,2616.0
Subtract,2531.0
Multiply,5682.0
Divide,2325.0
Modulo,4440.0
Add,2228.0
Subtract,3191.0
Multiply,6035.0
Divide,2410.0
Modulo,4977.0
Add,2473.0
Subtract,2607.0
Multiply,5587.0
Divide,2427.0
Modulo,4855.0
Add,2271.0
Subtract,2658.0
Multiply,5912.0
Divide,2449.0
Modulo,4665.0
Add,2419.0
Subtract,2529.0
Multiply,5718.0
Divide,2337.0
Modulo,4652.0
Add,1954.0
Subtract,2993.0
Multiply,6831.0
Divide,2493.0
Modulo,4611.0
Add,2555.0
Subtract,2469.0
Multiply,5209.0
Divide,2316.0
Modulo,5272.0
Add,2462.0
Subtract,2548.0
Multiply,6192.0
Divide,2234.0
Modulo,5077.0
Add,2404.0
Subtract,2313.0
Multiply,6607.0
Divide,2398.0
Modulo,4379.0
Add,2468.0
Subtract,2851.0
Multiply,6874.0
Divide,2386.0
Modulo,5587.0
Add,2610.0
Subtract,2973.0
Multiply,5354.0
Divide,2398.0
Modulo,5515.0
Add,2837.0
Subtract,2600.0
Multiply,6510.0
Divide,2583.0
Modulo,4969.0
Add,2477.0
Subtract,2901.0
Multiply,5558.0
Divide,2339.0
Modulo,4852.0
Add,2527.0
Subtract,3182.0
Multiply,5730.0
Divide,2444.0
Modulo,4892.0
Add,2578.0
Subtract,2822.0
Multiply,6617.0
Divide,2468.0
Modulo,5279.0
Add,2671.0
Subtract,3142.0
Multiply,6263.0
Divide,2482.0
Modulo,4569.0
Add,2696.0
Subtract,3331.0
Multiply,5526.0
Divide,2615.0
Modulo,4769.0
Add,2403.0
Subtract,2651.0
Multiply,5579.0
Divide,2280.0
Modulo,4755.0
Add,2802.0
Subtract,2463.0
Multiply,5667.0
Divide,2387.0
Modulo,4598.0
Add,2203.0
Subtract,2647.0
Multiply,5937.0
Divide,2440.0
Modulo,4686.0
Add,2434.0
Subtract,3503.0
Multiply,5838.0
Divide,2521.0
Modulo,4564.0
Add,2602.0
Subtract,2527.0
Multiply,5890.0
Divide,2300.0
Modulo,4989.0
Add,2088.0
Subtract,3133.0
Multiply,5707.0
Divide,2376.0
Modulo,5078.0
Add,2357.0
Subtract,2742.0
Multiply,5690.0
Divide,2676.0
Modulo,4595.0
Add,2431.0
Subtract,2693.0
Multiply,5815.0
Divide,2524.0
Modulo,4539.0
Add,2565.0
Subtract,3261.0
Multiply,6104.0
Divide,2227.0
Modulo,4388.0
Add,2399.0
Subtract,2803.0
Multiply,6170.0
Divide,2447.0
Modulo,4944.0
Add,2745.0
Subtract,2957.0
Multiply,5277.0
Divide,2319.0
Modulo,4719.0
Add,2575.0
Subtract,3186.0
Multiply,5470.0
Divide,2415.0
Modulo,4456.0
Add,2756.0
Subtract,2660.0
Multiply,5970.0
Divide,2449.0
Modulo,4818.0
Add,2462.0
Subtract,3287.0
Multiply,6112.0
Divide,2318.0
Modulo,4526.0
Add,3192.0
Subtract,3357.0
Multiply,5989.0
Divide,2386.0
Modulo,4832.0
Add,2586.0
Subtract,2404.0
Multiply,6182.0
Divide,2331.0
Modulo,4794.0
Add,2533.0
Subtract,2490.0
Multiply,5492.0
Divide,2433.0
Modulo,4987.0
Add,3101.0
Subtract,3431.0
Multiply,5727.0
Divide,2485.0
Modulo,4665.0
Add,2843.0
Subtract,2775.0
Multiply,5662.0
Divide,2543.0
Modulo,5170.0
Add,2782.0
Subtract,2728.0
Multiply,6300.0
Divide,2374.0
Modulo,4814.0
Add,2396.0
Subtract,3037.0
Multiply,5769.0
Divide,2592.0
Modulo,5071.0
Add,2825.0
Subtract,2676.0
Multiply,6221.0
Divide,2357.0
Modulo,4831.0
Add,2175.0
Subtract,2707.0
Multiply,6101.0
Divide,2363.0
Modulo,4419.0
Add,3080.0
Subtract,3323.0
Multiply,5833.0
Divide,2388.0
Modulo,4797.0
Add,2648.0
Subtract,2466.0
Multiply,5150.0
Divide,2495.0
Modulo,5338.0
Add,2110.0
Subtract,2895.0
Multiply,5719.0
Divide,2528.0
Modulo,5159.0
Add,2477.0
Subtract,2564.0
Multiply,5649.0
Divide,2429.0
Modulo,4661.0
Add,2147.0
Subtract,3225.0
Multiply,6227.0
Divide,2476.0
Modulo,4477.0
Add,3018.0
Subtract,2893.0
Multiply,5908.0
Divide,2304.0
Modulo,4524.0
Add,2328.0
Subtract,2645.0
Multiply,5444.0
Divide,2310.0
Modulo,4835.0
Add,2591.0
Subtract,2748.0
Multiply,6207.0
Divide,2494.0
Modulo,5033.0
Add,2856.0
Subtract,3415.0
Multiply,5914.0
Divide,2346.0
Modulo,4866.0
Add,2312.0
Subtract,3123.0
Multiply,6054.0
Divide,2252.0
Modulo,5308.0
Add,2719.0
Subtract,2543.0
Multiply,6125.0
Divide,2312.0
Modulo,4393.0
Add,2610.0
Subtract,2344.0
Multiply,6389.0
Divide,2392.0
Modulo,4615.0
Add,2451.0
Subtract,3127.0
Multiply,5834.0
Divide,2311.0
Modulo,4423.0
Add,2427.0
Subtract,2966.0
Multiply,6301.0
